100 10000
100 2167 8860 3224 2198 2231 6809 3191 9058 1438 2865 2999 369 4428 4469 1541 8057 510 7964 5130 7462 4565 4036 4636 9932 4287 7772 5263 7922 6031 9365 1579 5776 7088 9711 6329 8408 7049 8564 4907 7959 1915 6119 5416 4028 275 2008 6883 1228 1351 344 694 5046 9443 1346 9679 3918 7453 759 8900 276 9504 6493 4786 5124 5166 7150 6935 9572 5996 482 8820 4022 854 3033 9289 116 7503 6870 7090 4317 7048 3570 6114 613 8711 4357 6181 6849 5167 7691 9139 9877 8667 9241 4487 9063 8373 9915 3944 3039
100 4191 7358 2451 6355 5233 857 333 4252 6978 5214 4788 7989 9234 2556 5506 1932 378 8519 8011 8947 88 6342 4673 463 6727 9074 1476 4017 2206 5256 5737 8234 4653 8157 8618 3472 7813 696 964 6995 2347 6943 5508 4485 5014 2364 2141 9704 7572 5605 5301 7561 9270 9156 7967 8869 4815 9458 7418 1542 1888 2123 9219 3401 9967 2423 5225 5485 3826 8456 448 2612 8150 9425 2311 7335 7946 5318 8940 9609 2140 5439 3482 1858 6188 9672 6864 644 7005 5944 7020 2018 3389 7329 8492 5117 9322 7271 4856 5235
100 813 2219 7420 6886 5152 8590 4427 7434 3415 3012 6669 9867 2418 7188 2022 828 6553 1308 1163 4810 907 743 1769 401 2282 8765 1674 163 9041 9559 9500 3893 1437 1770 9980 1106 1733 1245 6217 5039 2030 2802 5531 6700 6094 6843 6541 6487 3219 1214 1115 1618 2313 3149 639 6909 8174 7035 9780 2482 7394 8390 3984 2068 4192 8420 3327 6983 6961 5573 1033 9191 3073 6035 1936 8996 8379 4221 7530 757 559 9587 4131 2442 9634 7639 2134 8054 2568 3828 4278 8977 8511 9772 8494 2249 1714 6074 3332 394
100 9644 4282 9202 6718 3143 9082 9653 5687 1732 700 9085 3862 969 8152 3270 3752 8192 5746 3719 8772 1605 9940 3095 4854 3449 2450 4168 7963 3370 4480 8971 8260 3595 297 5828 7152 6371 4262 6022 1450 6634 3648 4183 1938 7391 1978 8984 8542 5349 6216 5600 2858 5302 4683 154 1451 3623 7356 9312 6012 5582 6735 379 228 7837 5958 9210 1725 8920 417 2700 2704 3330 6027 3253 1321 6602 466 5266 4104 3207 6930 9550 4985 8188 2433 1465 6082 4827 7468 3049 8623 5656 5157 5108 134 6635 712 5385 6120
100 8331 7657 8968 1630 7151 3231 4410 391 4926 8362 3278 762 3963 6964 3709 6652 2888 3755 9081 8442 6579 232 2004 1122 869 5970 6451 3010 9 9143 3737 2097 3753 2010 3469 354 3208 7268 1894 9147 5408 2764 7876 7413 289 9958 5440 2709 7973 4659 1937 6592 8643 3931 5609 9890 8918 2576 4564 7535 2996 8377 258 4124 8857 5735 5936 7387 3734 3571 1320 3188 9152 3212 2153 8696 7577 6328 7547 9966 2078 2589 1065 3660 8529 420 9434 8326 1887 7454 5271 8347 4207 7304 7740 8853 8609 9433 7216 1875
100 606 7642 8290 7948 5364 5213 3056 2638 8136 6261 932 585 3527 9040 751 4589 5391 8343 2798 2107 7782 7178 7476 3590 9159 7031 2184 3147 7105 8960 8171 1242 2301 3409 8787 7284 8104 3381 5565 6096 8147 591 7272 7615 8855 1357 6460 1508 1130 4352 6240 3614 2197 7140 7274 829 9274 389 5732 4904 7730 4306 198 8425 9884 8410 5494 9829 4160 1882 3265 3843 6273 7519 7003 3716 9557 5115 2964 6539 8862 1282 6106 1028 6387 9043 6220 5904 9669 5889 54 2792 9233 6279 5743 500 7986 2640 5710 3235
100 6376 4917 9475 4632 5443 9962 9089 2330 3715 909 3803 7774 4952 3555 9444 861 8422 6008 9629 185 4983 4134 6365 4027 5534 8752 4901 470 447 8657 567 8344 9815 5645 3708 8791 6151 6150 1653 5476 8405 249 8735 7172 8714 2486 4616 1363 2791 8721 7984 3248 5839 9130 6499 4722 2872 4846 2565 8646 8627 3796 927 3353 4801 3254 6581 3481 3260 4072 7655 2950 8368 2540 8957 1708 6312 8444 4356 2880 5164 8645 8240 3385 7383 6523 9028 9496 5567 1051 1710 6812 1196 7727 9265 2707 72 9597 3635 224
100 5864 6285 9911 9992 6378 7429 5136 3210 5339 1647 8991 2777 3329 309 4834 8868 9874 299 124 8012 1991 756 6482 1116 2098 8142 2163 5394 6528 5943 3238 5801 7488 9999 7602 8056 4590 1535 9606 7219 6550 9899 8961 6435 1213 1198 3692 5775 1301 5009 9556 2016 4354 9960 2019 9738 2980 6757 8782 4635 241 4019 4670 6866 6919 1316 1917 2939 8681 8578 8712 485 9616 5025 4023 1345 6251 4055 4008 951 2558 7491 6014 9547 373 8185 7056 6475 2362 5688 1373 4511 7645 2750 3626 3261 6854 5886 6426 4897
100 4464 9329 5728 8829 6107 5322 7812 9955 558 4869 3301 8824 1766 7789 4535 6143 7143 2209 3768 2864 7012 8398 4742 5774 3798 8008 127 4751 3523 1135 6291 4011 4576 2255 9099 3480 9001 7739 2385 6604 4760 2596 7084 1188 8841 1491 3081 4782 9138 7669 8286 5223 6409 5018 3873 709 3148 8336 7492 3131 9008 2629 5847 7449 4954 9002 9897 7731 902 2867 9713 6213 7441 3044 6770 6530 1387 3808 2157 2560 6926 1764 5382 5092 836 4774 5908 3069 5151 8763 6375 8318 7360 8378 3825 94 1259 6688 7064 4808
100 1561 1375 9075 1096 5395 445 873 9655 2713 5004 9838 9554 524 9031 8774 5019 7556 8946 8499 9875 1979 5548 180 8846 5621 7776 915 6645 6263 3324 5549 3172 1723 220 5132 4093 4704 7718 1592 9538 4236 9674 6256 2276 1141 7197 4436 9508 4116 7710 7726 8395 4006 508 4247 3050 7676 5739 7425 1162 2614 2294 6386 4840 3739 543 8039 3383 5300 3366 9885 4685 8730 1515 8767 9446 6135 4029 5160 2921 7189 3889 8258 3607 755 4089 9745 1645 5216 821 4446 7976 551 7696 8710 365 2154 2480 5631 7631
100 8202 3202 5554 3872 9948 7821 6873 4468 5794 77 4747 4500 2925 1975 6712 1411 2691 4039 1154 6576 2080 1722 5230 9900 5342 5023 2307 7101 6128 6412 7190 8720 3365 3376 146 944 1429 3746 3519 1235 5543 2174 7007 6294 9355 310 5411 183 8531 5355 1643 9851 9907 8622 8715 911 8400 6639 1620 4335 4642 2650 5814 2800 718 6118 6000 3124 8597 4318 7725 5099 4614 4156 3951 4830 8235 2705 9390 8488 4577 7917 6485 6434 8200 8576 8250 8204 2268 3487 6196 7769 6431 7594 9949 975 9695 832 7244 542
100 8611 2180 9601 114 8285 1914 2470 7506 2652 5511 5066 5977 4585 2634 141 919 6760 8598 6982 4498 6573 4301 8024 318 7305 9825 3360 8532 3400 2335 2741 8068 6159 5692 8778 170 8744 8775 2208 2789 4874 9049 8506 434 5169 7543 1581 7161 380 6685 55 2507 5102 7021 5703 7278 4547 2834 518 441 2527 2969 1172 780 1636 2336 545 4650 4674 9453 8429 9922 856 2566 7574 3848 9743 7737 9246 5634 7176 9654 5957 7482 8804 4528 8872 3704 6749 4894 950 9913 5383 9709 5592 2643 6060 152 8722 5334
100 1706 5496 1898 7354 1844 1358 942 3589 1961 7994 9775 1404 6461 8930 113 2651 8222 3408 1601 8888 8433 240 6063 7117 1692 7175 8731 7895 9192 7331 6423 2505 7571 7240 8864 3925 493 3133 4311 423 3463 5933 4889 3903 9887 9076 2040 8592 6116 3989 517 6548 6686 5453 221 1507 3835 776 9015 8823 422 5441 9377 8849 1807 663 5826 6173 4958 7555 3605 7798 5963 7687 1580 4765 435 4326 329 484 672 8437 1506 2487 6465 7564 9194 2682 6554 7924 349 9513 7093 2719 922 8304 7239 4234 7980 9302
100 8273 4351 7067 6359 548 2380 1582 7885 7920 1681 4991 5859 4402 6515 2504 3115 6807 7693 3497 3750 2383 1724 7677 5659 3775 3974 4434 2532 7596 2678 8528 6642 6823 4486 2544 1550 6903 2591 6372 1333 8306 413 3394 9919 5696 8676 5400 9823 348 5477 3636 1057 5085 1240 852 7107 864 3252 1712 1131 5207 5947 998 9080 4622 3723 6813 3041 1177 9460 6750 6353 119 256 581 3368 9726 7366 549 5876 4757 4007 7126 8355 23 1600 2468 3900 6149 5106 314 6927 8375 1483 5586 1944 4026 8353 2350 910
100 4005 5483 5407 2985 574 4519 6270 9229 7338 4153 7957 2053 4409 7722 2632 1568 4696 7026 520 5315 9613 5206 3271 8023 164 4025 1174 92 1521 8937 8807 6418 8178 7072 8249 798 5170 6659 9551 5861 1908 1551 1109 2342 8238 9142 9928 9332 8198 9573 7666 1461 4375 1435 5676 4003 862 2443 202 9690 1699 8510 5932 8837 604 960 3181 703 1606 992 2770 2340 2221 1179 7914 931 6280 9113 1055 674 9747 2917 8394 6103 7954 2278 2096 3274 6535 9562 120 6454 2063 7607 9622 118 515 618 3199 8740
100 6293 8324 7947 8221 8207 9759 430 4813 7330 2147 9924 243 4531 7628 4224 32 4711 9213 7565 8655 5452 6626 9245 1383 3215 6850 1431 8583 2193 2003 7153 1081 9381 9353 2703 229 2435 9541 9667 1558 987 7857 8028 7068 8899 9429 9619 713 1248 5237 4322 4832 7881 7125 6780 6259 3345 156 5140 4426 1871 9893 1795 9403 4950 9374 2659 4013 7385 437 8017 3493 5849 540 8191 6474 5148 580 6986 3057 5677 78 9677 1865 7856 6439 392 2578 521 8876 9842 1668 3664 6944 8723 9702 1200 4539 9837 4557
100 4034 7368 7617 6801 4837 171 4299 292 5617 8552 1989 1729 4076 3447 2987 1624 6856 3454 2639 3110 716 6924 1967 7913 9627 4793 5674 8612 7711 4387 9162 1144 8206 8577 9783 7486 3183 5116 9305 3735 5171 6092 8781 7930 7269 583 5110 5520 7699 5001 6388 4733 17 2001 8770 2923 8776 3698 196 5060 1820 9086 9798 3077 687 2113 6517 4730 6990 2084 2295 5566 9809 4761 3107 5127 8682 1405 8107 4618 8811 4448 9680 1040 5771 1715 2571 1564 2258 6369 1020 4518 5898 4516 5630 1309 8965 6613 7183 7259
100 9308 1664 7865 825 9344 6582 1516 4261 4845 7162 2250 51 4038 8630 5131 6725 914 1120 8072 1726 6239 2204 9090 5288 6047 6147 3645 8563 2007 3593 4640 2622 7352 6098 2897 8848 7790 2786 5522 1368 1349 3577 2711 7763 4114 8895 3528 8727 6215 1140 8748 7112 9395 4316 4204 1641 4217 9104 2598 4271 3560 236 5195 2755 1111 9223 3129 6670 2228 4152 5348 6295 723 2801 2494 7047 9093 9212 8337 2772 4330 8624 5365 9273 6834 6754 2272 267 8958 2168 9181 2189 2743 9092 4041 384 6424 2924 863 2472
100 7281 8470 2211 3002 1047 9883 117 4584 1590 3047 5930 7609 8115 4931 5380 3935 63 2175 5654 4215 9345 7169 8445 3157 3349 8006 4876 4151 7440 7801 9855 3663 2002 1716 8479 3492 9540 7941 9239 2361 2512 3037 6401 533 9934 889 995 3667 9707 6660 8307 9319 9560 1983 3738 6076 1165 1094 1587 9857 8509 3866 4769 7237 4988 3445 1773 2485 2492 893 736 9249 6331 2832 1588 8086 1661 3976 1982 5260 6860 7289 1987 7567 5988 1473 5938 8756 1044 3457 6992 7480 7407 7581 4729 3683 5308 4263 7585 2248
100 4170 7982 8042 2036 7700 6593 225 1963 6575 3240 5286 2178 2365 2280 704 2502 7317 9826 4009 605 2951 387 3751 5479 2623 5012 624 2459 8084 9066 9102 1314 1292 8339 3239 3117 5467 5832 6810 4563 537 8501 3864 7863 8170 8821 6511 2356 7757 7321 826 5240 9297 7187 4231 883 3259 6432 6344 1966 7017 5219 5765 3171 9272 3054 2176 3807 1334 3197 6283 3852 1996 1389 1904 8220 888 5162 6916 2270 4858 4125 4388 9327 4503 1509 7496 7521 2928 1448 4883 6244 1008 6198 753 7344 2535 8950 6033 887
100 594 8073 1175 8617 9594 8201 7591 169 4414 4212 8541 4250 2279 710 4712 2593 4208 8934 8751 44 5806 8176 2210 3680 8232 3042 6791 6561 6133 472 4237 2138 681 562 6998 3014 7384 284 2817 6023 7154 1595 6436 2085 4404 9666 2394 9013 778 2009 988 8813 2763 9461 3745 6785 1132 1895 1825 5514 2608 9428 8568 1698 9777 3001 748 187 1623 807 6300 8308 1784 2977 1617 3339 5720 6393 3827 6970 5445 7389 9773 3128 6726 5174 160 595 5388 2676 544 8929 4157 7656 3575 385 593 3168 9727 7110
100 9659 2716 9493 3359 5047 2579 5733 1402 1315 1864 1736 2275 3710 5356 7736 2695 5727 7697 8517 142 1857 8819 5755 9770 7122 2245 5500 3983 7179 598 6808 1223 2338 1859 6425 1689 516 9942 5759 6346 8769 8303 8589 5314 6720 752 908 4203 3780 5297 2972 793 3074 7835 6690 1971 4057 6003 707 1185 3384 2966 5264 454 7830 6374 731 3097 150 5486 5694 4581 322 9402 3386 5926 90 2360 8725 4342 9026 2126 5615 9055 1547 6288 651 217 6837 877 771 6166 1500 8197 7970 1536 2689 8309 943 8919
100 7606 8184 7364 5003 9012 3375 446 1030 6788 179 5153 3657 1683 5067 1252 9310 1923 5290 4334 8964 8666 8114 2114 8649 3810 9281 251 4140 6457 9011 6623 6360 4692 1973 7043 6125 8582 6510 9264 5627 9488 7253 4727 3067 9869 7802 4180 7036 3442 5516 9167 9537 8110 8902 9870 9368 8144 3678 7129 1945 6888 5999 4060 7135 4415 8490 3310 8361 9814 24 4652 3448 7287 6956 9591 5855 7754 5580 8897 6398 1567 2375 6753 3619 6066 4246 4138 5459 5552 5585 5089 254 5962 506 4470 9628 5686 8798 5729 7887
100 6761 9534 9974 1927 1392 1092 8128 9343 5807 4412 1000 2833 215 2064 4437 2319 5252 5779 7560 8129 1570 6437 1776 1690 4664 4122 1237 7569 9576 690 1512 1447 4320 7858 3564 2229 2463 5284 6246 7949 6783 456 3697 5973 8063 172 2252 7644 7797 2509 3284 3185 5142 4959 123 3062 2434 5954 7339 7627 4197 1064 7168 994 6952 2989 1759 6057 3088 980 4424 7044 3748 3298 1281 432 2749 6175 7421 1102 4244 4555 7155 358 316 5927 4113 9604 1060 1799 9278 876 9575 1534 3863 9761 9252 972 9804 4079
100 9769 3458 3358 48 6792 8064 5317 4921 140 6207 7549 4987 9133 368 8503 7463 2024 997 5858 912 7004 7888 5013 4407 3484 130 3686 3494 9354 4963 5360 8909 3562 8254 3187 7905 2214 3334 3015 6145 6781 9375 7588 9892 1434 797 6740 3608 6391 1822 8706 3897 2664 3711 8083 5560 9789 8626 6898 9799 9455 8037 6254 8424 3470 5992 6885 4932 2491 7230 6912 4158 16 9057 1157 1258 9703 9189 5084 7809 4749 4918 4338 8962 6900 1596 8764 7158 9214 1464 4099 73 1576 865 139 3275 6201 8466 9435 9589
100 2315 6476 9034 5101 938 2083 1069 103 4814 4520 1545 9484 4400 7051 4646 9776 3792 5749 5324 8673 4452 6768 6404 1134 1460 1477 981 1918 3953 3890 6526 4602 4750 6771 3817 600 1922 715 3544 111 2665 7471 8209 95 79 3754 7528 2915 8938 7799 9169 8491 5598 6178 9584 6325 2662 8048 324 2456 5929 334 2060 4112 5193 3186 2251 2127 7165 1586 6052 6422 3103 5535 2391 4677 9110 2523 2075 105 3794 4615 1986 4273 7850 2758 1337 3977 6158 7149 1760 4324 370 6633 7680 5798 5862 1977 5447 9182
100 5488 4879 7010 4955 733 4562 5888 6852 4817 5261 1709 5640 5924 940 9292 737 6050 4919 9746 1362 1151 8569 708 8159 4601 6037 8292 2493 3483 5786 3539 7940 4851 3822 9039 7477 4540 1354 7823 7349 4741 3025 4136 2055 2668 4048 3364 4164 8360 8233 5561 8166 2724 6507 4154 8216 1556 6115 7251 7484 2859 6697 2222 5637 9944 1005 8163 1388 2125 8907 4544 956 7300 5851 4328 5763 5673 2092 4202 4977 6775 7603 5221 8241 1210 7069 8951 4573 4744 5762 9422 205 98 7186 7712 1929 4914 660 2844 9708
100 3101 2090 410 851 3399 1128 9578 8335 7030 1230 5562 6897 3374 9760 6053 2074 4816 9950 3507 1121 4807 3870 5751 4702 6691 7431 2 3098 1480 3273 8832 7180 7545 5651 8469 9187 8753 8430 1398 3606 3169 697 3020 4620 7525 2474 2646 936 9979 8997 6696 9259 4182 6673 3592 7371 2192 9328 2581 7254 3659 4868 9007 2095 2537 7018 2484 9788 6871 9526 2768 6668 6301 2025 3947 9155 2949 1846 9206 1634 5100 7192 9269 3017 4909 3200 6373 3594 7466 8755 7608 7299 8986 4826 4974 8575 1658 6671 8980 8554
