100 10000
100 9215 376 5305 7047 6776 3091 4052 5360 9812 6297 9743 1489 684 6541 4288 5958 5610 4776 1696 4518 3502 8415 7491 1858 5986 3944 8057 3183 5491 6135 1457 8650 2373 6188 4062 8100 3272 7968 3982 6542 1726 3429 1435 5913 1150 3585 4595 4276 9099 4474 7185 6648 9490 6692 1684 3121 1109 4739 3250 8069 499 1211 5903 1687 623 6286 4620 7312 2367 9303 596 7391 6670 2135 9072 345 84 6782 3079 9204 4390 8570 5973 344 2136 528 5037 7161 5471 3765 194 133 2449 9688 9178 732 6493 8779 3251 1787
100 8323 3789 8255 8925 4948 8444 2490 5157 9089 2578 3687 6794 6783 2940 4222 5284 2127 8062 9757 2144 7314 9033 5143 3441 3211 5256 3841 9114 5387 5636 8765 7794 8077 7646 7371 3205 2379 7095 4378 6868 9867 5694 81 4111 715 2393 4690 3217 8028 4674 9589 347 471 7710 1713 6812 1826 8588 7814 9870 174 2700 4352 2571 7735 6408 3430 8568 2645 1952 766 5493 2041 7931 7683 1261 5407 5576 4155 8763 2200 5071 3558 9162 2925 9140 7192 6184 4942 6524 9617 4093 3273 4005 3544 379 8515 7209 400 4085
100 1562 4705 7306 4991 8405 9141 3286 8616 1995 6389 8126 8989 6290 8883 1577 3395 1656 4427 4501 4142 8788 9153 8829 3726 3751 4399 4633 4372 2225 94 3988 9784 1280 4686 4447 6086 8236 4104 3040 8578 901 5281 1574 5841 375 3396 7692 2093 5723 5844 3819 1068 6177 3215 2030 8965 7453 6963 8312 1719 3800 1560 8037 9830 24 2596 4159 7588 6434 4927 316 3598 7963 4087 5890 6048 8985 632 2717 8846 1576 2817 7639 6731 7911 8977 354 8867 3467 1225 9250 5066 3622 9075 7781 5843 5389 2961 5361 3507
100 423 2811 1330 6013 3115 6623 1976 8740 4986 655 7243 2621 1505 1466 9932 9608 2386 2192 4954 2090 7281 3628 1653 1424 8871 5562 3874 1549 7127 296 4073 9282 3664 910 1960 240 6725 5044 5327 3277 5158 2849 2866 5993 8222 1310 7480 530 317 2366 5211 9094 1688 7046 5240 416 5204 4750 4431 8546 4728 3955 223 6804 3144 5192 2973 4707 8797 9307 9424 3861 7322 6427 9501 7834 9411 6896 6068 7553 5043 2374 8632 2737 502 9728 6368 3645 2357 8892 1958 8356 5638 1897 5036 9553 1988 3848 2305 5506
100 3428 4718 9521 6448 8845 1725 3556 7982 1565 214 1012 3508 6847 7765 6744 2205 2798 9557 4863 4502 7376 8793 1624 785 8407 8966 7950 233 7257 3886 848 9624 3724 9467 8224 1470 7645 7863 6668 3238 4532 5789 1064 7835 2146 6883 7995 3339 2165 6855 7818 5894 281 8581 100 3122 4720 1316 5236 5376 270 4731 5116 3487 7549 3014 3714 728 8744 5032 929 8025 8022 2598 4179 3057 2390 3590 1973 8083 1682 9925 8904 2733 1791 7177 3401 6439 9683 9197 6347 4262 5132 8563 2814 9261 4008 4599 8266 6882
100 4576 4944 549 2545 2810 7292 7594 1380 8732 2845 8324 8642 8695 4096 6131 2122 143 1311 3857 6735 7199 9288 6573 2462 626 4754 8842 2594 5830 1379 5584 2015 9729 7777 9846 5905 2955 2311 4630 6134 9510 3579 6577 7062 775 8920 1561 6555 3201 2932 2980 5375 1594 8030 1961 3023 6894 2887 6857 8746 9782 4788 9426 2471 4906 8035 9643 4224 1631 4701 4483 1486 1079 9724 5328 8580 6640 7676 5161 897 6418 4932 3026 912 9182 8027 5257 5251 6716 8249 8638 7366 795 1388 2079 7475 4112 8677 2331 8101
100 2187 7462 788 3462 1711 2612 661 8767 9287 7240 419 3657 4014 2526 7266 9371 294 4257 7668 6647 9120 6657 9656 9942 5628 9745 4651 1368 191 7428 3073 9152 8626 4586 4578 8551 8111 2821 5603 4891 4743 7323 3761 1017 6509 2897 8454 4962 4311 6180 7026 8634 1872 9956 1267 1764 396 2720 7993 7974 5210 4172 7892 2034 5016 2001 2265 8375 3885 3755 4920 5873 7406 1480 2634 8522 806 9408 7523 8974 9198 8168 5153 5476 7512 1351 206 4957 4858 1559 6697 734 7213 7482 3624 4411 8218 1158 4361 2600
100 2577 2140 6425 7715 9341 9418 758 8308 6612 9549 7928 3383 3550 2175 1302 5336 7020 1839 7672 2195 1369 2515 7714 6774 1431 3442 5923 7660 1378 4825 2369 2675 7024 6481 1213 1773 8565 9810 6166 8694 5868 9312 9778 9507 8439 4733 2131 6056 4453 5526 1438 5775 5517 1861 5226 719 9119 5692 7473 6597 5968 399 4736 3210 7190 9343 7101 3038 5415 2967 6320 5012 3717 5380 5182 6484 6095 4667 9539 9717 9270 3247 3017 7405 5557 9519 4492 283 7336 3275 8490 1170 1144 669 9133 124 3799 695 9748 5467
100 5221 1819 6807 4043 9126 7873 6061 876 6463 3071 5245 6686 6241 992 5571 5764 2679 2771 6199 8079 6468 1487 5341 9090 4820 7796 2968 6787 9382 3887 5793 8425 3671 7769 9294 2138 5265 7695 2161 7119 1510 4204 301 2452 4158 5933 9689 1863 1650 9038 2665 9789 3644 8221 8686 6018 2021 1981 1293 2248 481 6485 9983 4765 6560 7332 6878 3632 8727 9425 5761 9459 3589 7569 222 8076 1608 3610 2888 3776 2483 1915 9019 5248 2876 1733 2460 2764 7657 146 5230 3421 3326 6955 984 5435 1803 5881 2951 8349
100 9200 8136 4506 9362 9814 2609 3770 31 3745 3639 5759 3601 5068 5238 1754 8265 7459 8562 4071 5988 5283 3814 4642 8456 8167 5316 3134 7097 3730 642 3199 4078 192 8833 5176 6246 7848 1139 7629 9730 8656 4049 8907 9762 6346 4590 7106 2542 2707 4706 385 6500 914 9716 8715 9740 3782 2791 7337 657 5087 5452 9916 893 2095 6518 6062 8128 7035 2327 3802 8165 6495 784 5196 176 6823 5046 3404 7103 8091 6616 3791 5329 5696 3440 7502 6660 9054 7505 9095 7354 8225 4513 4874 9125 9346 7184 2745 1198
